ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
245635821,Photo,Mourning Dove,Zenaida macroura,,Teale Fristoe,2020-06-25,2020,6,25,600,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S70819110,"",,,,,Zenaida macroura,moudov,Species,2339,,3.00,1,,2230,2920
244756431,Photo,Greater Scaup,Aythya marila,,Teale Fristoe,2020-06-20,2020,6,20,1803,United States,US-CA-013,California,Contra Costa,Clifton Court Forebay,37.8362253,-121.5880108,"",,Unspecified,"","",,,,,,,S70658659,"",,,,,Aythya marila,gresca,Species,596,,3.00,1,,1344,1702
244751581,Photo,Blue Grosbeak,Passerina caerulea,,Teale Fristoe,2020-06-20,2020,6,20,1803,United States,US-CA-013,California,Contra Costa,Clifton Court Forebay,37.8362253,-121.5880108,"",,Unspecified,"","",,,,,,,S70658659,"",,,,,Passerina caerulea,blugrb1,Species,33276,,3.00,1,,1089,1122
244751481,Photo,Tree Swallow,Tachycineta bicolor,,Teale Fristoe,2020-06-20,2020,6,20,1803,United States,US-CA-013,California,Contra Costa,Clifton Court Forebay,37.8362253,-121.5880108,"",,Unspecified,"","",,,,,,,S70658659,"",,,,,Tachycineta bicolor,treswa,Species,23074,,3.00,1,,1382,1538
244247631,Photo,Grasshopper Sparrow,Ammodramus savannarum,,Teale Fristoe,2020-06-18,2020,6,18,615,United States,US-CA-013,California,Contra Costa,Briones Regional Park,37.9380572,-122.1346222,"",,Unspecified,"","",,,,,,,S70573790,"",,,,,Ammodramus savannarum,graspa,Species,31686,,3.00,1,,1045,1228
244226821,Photo,Mourning Dove,Zenaida macroura,,Teale Fristoe,2020-06-18,2020,6,18,615,United States,US-CA-013,California,Contra Costa,Briones Regional Park,37.9380572,-122.1346222,Juvenile – 1,,Unspecified,"","",,,,,,,S70573790,"",,,,,Zenaida macroura,moudov,Species,2339,,3.00,1,,2192,2826
244226801,Photo,Rufous-crowned Sparrow,Aimophila ruficeps,,Teale Fristoe,2020-06-18,2020,6,18,615,United States,US-CA-013,California,Contra Costa,Briones Regional Park,37.9380572,-122.1346222,"",,Unspecified,"","",,,,,,,S70573790,"",,,,,Aimophila ruficeps,rucspa,Species,32114,,3.00,1,,1414,1664
244028871,Photo,White-crowned Sparrow,Zonotrichia leucophrys,,Teale Fristoe,2020-06-17,2020,6,17,852,United States,US-CA-081,California,San Mateo,"Ano Nuevo SP--Visitors Center, Elephant Seals and all trails",37.1174022,-122.3188162,"",,Unspecified,"","",,,,,,,S70544902,"",,,,,Zonotrichia leucophrys,whcspa,Species,31930,,3.00,1,,2888,3774
244028711,Photo,Red-shouldered Hawk,Buteo lineatus,,Teale Fristoe,2020-06-17,2020,6,17,852,United States,US-CA-081,California,San Mateo,"Ano Nuevo SP--Visitors Center, Elephant Seals and all trails",37.1174022,-122.3188162,"",,Unspecified,"","",,,,,,,S70544902,"",,,,,Buteo lineatus,reshaw,Species,7984,,3.00,1,,1707,1877
243063601,Photo,"Cassin's Finch",Haemorhous cassinii,,Teale Fristoe,2020-06-11,2020,6,11,1011,United States,US-CA-061,California,Placer,American River headwaters,39.2115000,-120.3212000,"",,Unspecified,"","",,,,,,,S70396739,"",,,,,Haemorhous cassinii,casfin,Species,31102,,3.00,1,,869,905
243063271,Photo,Dusky Flycatcher,Empidonax oberholseri,,Teale Fristoe,2020-06-10,2020,6,10,1231,United States,US-CA-061,California,Placer,Placer County Big Trees Grove / Sierra Redwoods,39.0597165,-120.5716896,"",,Unspecified,"","",,,,,,,S70391995,"",,,,,Empidonax oberholseri,dusfly,Species,16193,,3.00,1,,1410,1476
242203031,Photo,Lazuli Bunting,Passerina amoena,,Teale Fristoe,2020-06-09,2020,6,9,607,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S70248138,"",,,,Glad to see that at least one pair appears to be breeding here this year.,Passerina amoena,lazbun,Species,33284,,3.00,1,,2186,2626
240861961,Photo,Black-headed Grosbeak,Pheucticus melanocephalus,,Teale Fristoe,2020-06-03,2020,6,3,645,United States,US-CA-013,California,Contra Costa,Sibley Volcanic Regional Preserve,37.8521534,-122.2017002,"",,Unspecified,"","",,,,,,,S70019813,"",,,,,Pheucticus melanocephalus,bkhgro,Species,33237,,3.00,1,,1180,1238
240618791,Photo,Pacific-slope Flycatcher,Empidonax difficilis,,Teale Fristoe,2020-06-02,2020,6,2,620,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S69981173,"",,,,,Empidonax difficilis,pasfly,Species,16202,,3.00,1,,1681,1851
239583201,Photo,"Bewick's Wren",Thryomanes bewickii,,Teale Fristoe,2020-05-29,2020,5,29,606,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,Juvenile – 1,,Unspecified,"","",,,,,,,S69806808,"",,,,,Thryomanes bewickii,bewwre,Species,26300,,3.00,1,,2445,3025
239583081,Photo,Acorn Woodpecker,Melanerpes formicivorus,,Teale Fristoe,2020-05-29,2020,5,29,606,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S69806808,"",,,,,Melanerpes formicivorus,acowoo,Species,10655,,3.00,1,,2016,2239
235048481,Photo,"Nuttall's Woodpecker",Dryobates nuttallii,,Teale Fristoe,2020-05-15,2020,5,15,826,United States,US-CA-013,California,Contra Costa,Black Diamond Mines Regional Preserve,37.9722145,-121.8582916,"Adult Male – 1; Juvenile – 1",Feeding Young,Unspecified,"","",,,,,,,S69106117,"",,,,,Dryobates nuttallii,nutwoo,Species,10815,,3.00,1,Nest,2469,2936
235048431,Photo,Phainopepla,Phainopepla nitens,,Teale Fristoe,2020-05-15,2020,5,15,826,United States,US-CA-013,California,Contra Costa,Black Diamond Mines Regional Preserve,37.9722145,-121.8582916,Adult Female – 1,,Unspecified,"","",,,,,,,S69106117,"",,,,"At least three (maybe five but they were moving around a lot so hard to tell) along black diamond way, then two pairs and a solo female along black diamond trail.",Phainopepla nitens,phaino,Species,28747,,3.00,1,,1306,1450
233947271,Photo,Lazuli Bunting,Passerina amoena,,Teale Fristoe,2020-05-12,2020,5,12,643,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,Adult Male – 1,,Unspecified,"","",,,,,,,S68941635,"",,,,,Passerina amoena,lazbun,Species,33284,,3.00,1,,1398,1680
231799131,Photo,Tricolored Blackbird,Agelaius tricolor,,Teale Fristoe,2020-05-07,2020,5,7,827,United States,US-CA-113,California,Yolo,Woodland/Davis WTP,38.6657506,-121.7174863,"",,Unspecified,"","",,,,,,,S68550130,"",,,,,Agelaius tricolor,tribla,Species,32531,,3.00,1,,1077,1345
231798921,Photo,"Wilson's Phalarope",Phalaropus tricolor,,Teale Fristoe,2020-05-07,2020,5,7,827,United States,US-CA-113,California,Yolo,Woodland/Davis WTP,38.6657506,-121.7174863,Adult Male – 1,,Unspecified,"","",,,,,,,S68550130,"",,,,"I don't think I ever saw them swim. They spent most of their time walking around like proper sandpipers.",Phalaropus tricolor,wilpha,Species,5964,,3.00,1,,1410,1654
231798911,Photo,"Wilson's Phalarope",Phalaropus tricolor,,Teale Fristoe,2020-05-07,2020,5,7,827,United States,US-CA-113,California,Yolo,Woodland/Davis WTP,38.6657506,-121.7174863,Adult Female – 1,,Unspecified,"","",,,,,,,S68550130,"",,,,"I don't think I ever saw them swim. They spent most of their time walking around like proper sandpipers.",Phalaropus tricolor,wilpha,Species,5964,,3.00,1,,1154,1291
230699611,Photo,Western Bluebird,Sialia mexicana,,Teale Fristoe,2020-05-04,2020,5,4,647,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S68408447,"",,,,,Sialia mexicana,wesblu,Species,27041,,3.00,1,,1752,1878
229961071,Photo,Red-necked Phalarope,Phalaropus lobatus,,Teale Fristoe,2020-05-02,2020,5,2,1154,United States,US-CA-001,California,Alameda,Don Edwards NWR (ALA Co.),37.5316305,-122.0733619,"",,Unspecified,"","",,,,,,,S68278389,"",,,,,Phalaropus lobatus,renpha,Species,5965,,3.00,1,,2021,2320
229936661,Photo,California Gull,Larus californicus,,Teale Fristoe,2020-05-02,2020,5,2,709,United States,US-CA-001,California,Alameda,Coyote Hills Regional Park,37.5537640,-122.0875025,"",,Unspecified,"","",,,,,,,S68277545,"",,,,,Larus californicus,calgul,Species,6272,,3.00,1,,2202,2950
228720141,Photo,Calliope Hummingbird,Selasphorus calliope,,Teale Fristoe,2020-04-29,2020,4,29,700,United States,US-CA-013,California,Contra Costa,Mt. Diablo SP--Mitchell Canyon,37.9149001,-121.9479203,"",,Unspecified,"","",,,,,,,S68073847,"",,,,Female on Red Road,Selasphorus calliope,calhum,Species,4691,,3.00,1,,932,1039
228720131,Photo,Calliope Hummingbird,Selasphorus calliope,,Teale Fristoe,2020-04-29,2020,4,29,700,United States,US-CA-013,California,Contra Costa,Mt. Diablo SP--Mitchell Canyon,37.9149001,-121.9479203,"",,Unspecified,"","",,,,,,,S68073847,"",,,,Female on Red Road,Selasphorus calliope,calhum,Species,4691,,3.00,1,,1015,1131
228720121,Photo,Calliope Hummingbird,Selasphorus calliope,,Teale Fristoe,2020-04-29,2020,4,29,700,United States,US-CA-013,California,Contra Costa,Mt. Diablo SP--Mitchell Canyon,37.9149001,-121.9479203,"",,Unspecified,"","",,,,,,,S68073847,"",,,,Female on Red Road,Selasphorus calliope,calhum,Species,4691,,3.00,1,,1055,1222
228395591,Photo,Western Wood-Pewee,Contopus sordidulus,,Teale Fristoe,2020-04-28,2020,4,28,906,United States,US-CA-001,California,Alameda,Mines Rd. (ALA Co.),37.5878950,-121.6074071,"",,Unspecified,"","",,,,,,,S67999192,"",,,,,Contopus sordidulus,wewpew,Species,16130,,3.00,1,,1610,1505
228375101,Photo,"Cassin's Vireo",Vireo cassinii,,Teale Fristoe,2020-04-25,2020,4,25,815,United States,US-CA-013,California,Contra Costa,Mt. Diablo SP (general--use more specific location if possible),37.8798668,-121.9183731,"",,Unspecified,"","",,,,,,,S67999258,"",,,,Mostly above and at deer flat.,Vireo cassinii,casvir,Species,18377,,3.00,1,,1573,1779
225733651,Photo,"Hammond's Flycatcher",Empidonax hammondii,,Teale Fristoe,2020-04-20,2020,4,20,635,United States,US-CA-013,California,Contra Costa,Mt. Diablo SP--Mitchell Canyon,37.9149001,-121.9479203,"",,Unspecified,"","",,,,,,,S67555212,"",,,,Tally.,Empidonax hammondii,hamfly,Species,16191,,3.00,1,,1682,1624
225010851,Photo,"Cassin's Vireo",Vireo cassinii,,Teale Fristoe,2020-04-18,2020,4,18,815,United States,US-CA-013,California,Contra Costa,Mt. Diablo SP--Mitchell Canyon,37.9149001,-121.9479203,"",,Unspecified,"","",,,,,,,S67438095,"",,,,Counted throughout walk. Mostly in oaks in mixed flocks,Vireo cassinii,casvir,Species,18377,,3.00,1,,1046,1260
225010811,Photo,"Hammond's Flycatcher",Empidonax hammondii,,Teale Fristoe,2020-04-18,2020,4,18,815,United States,US-CA-013,California,Contra Costa,Mt. Diablo SP--Mitchell Canyon,37.9149001,-121.9479203,"",,Unspecified,"","",,,,,,,S67438095,"",,,,Counted throughout walk,Empidonax hammondii,hamfly,Species,16191,,3.00,1,,2044,2249
224319391,Photo,hummingbird sp.,Trochilidae sp.,,Teale Fristoe,2020-04-16,2020,4,16,745,United States,US-CA-001,California,Alameda,Garin Rd.--Pride of Madeira patch,37.6281342,-122.0349708,"",,Unspecified,"","",,,,,,,S67338189,"",,,,"Others have reported this bird as a Black-chinned. I'm not confident in the id but will change if it's accepted.",Trochilidae sp.,hummin,Spuh,5038,,3.00,1,,1545,1614
224319371,Photo,hummingbird sp.,Trochilidae sp.,,Teale Fristoe,2020-04-16,2020,4,16,745,United States,US-CA-001,California,Alameda,Garin Rd.--Pride of Madeira patch,37.6281342,-122.0349708,"",,Unspecified,"","",,,,,,,S67338189,"",,,,"Others have reported this bird as a Black-chinned. I'm not confident in the id but will change if it's accepted.",Trochilidae sp.,hummin,Spuh,5038,,3.00,1,,2244,2322
223404481,Photo,Hairy Woodpecker,Dryobates villosus,,Teale Fristoe,2020-04-13,2020,4,13,708,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S67144734,"",,,,,Dryobates villosus,haiwoo,Species,10831,,3.00,1,,2063,2454
219428811,Photo,"Yellow-rumped Warbler (Audubon's)",Setophaga coronata auduboni,,Teale Fristoe,2020-03-30,2020,3,30,811,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S66415159,"",,,,,Setophaga coronata,audwar,Group,33042,,3.00,1,,1389,1605
219428771,Photo,Yellow-rumped Warbler (Myrtle),Setophaga coronata coronata,,Teale Fristoe,2020-03-30,2020,3,30,811,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S66415159,"",,,,,Setophaga coronata,myrwar,Group,32859,,3.00,1,,1383,1568
219428751,Photo,Pine Siskin,Spinus pinus,,Teale Fristoe,2020-03-30,2020,3,30,811,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S66415159,"",,,,,Spinus pinus,pinsis,Species,31361,,3.00,1,,1369,1809
219428671,Photo,"Allen's Hummingbird",Selasphorus sasin,,Teale Fristoe,2020-03-30,2020,3,30,811,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S66415159,"",,,,"These two males have been defending territories for weeks. They can consistently be found around 37.867330, -122.239169 and 37.867919, -122.239794.",Selasphorus sasin,allhum,Species,4714,,3.00,1,,1671,2361
218073871,Photo,Spotted Towhee,Pipilo maculatus,,Teale Fristoe,2020-03-25,2020,3,25,834,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S66217429,"",,,,,Pipilo maculatus,spotow,Species,32129,,3.00,1,,1657,2190
217320021,Photo,"Bewick's Wren",Thryomanes bewickii,,Teale Fristoe,2020-03-22,2020,3,22,859,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S66105124,"",,,,,Thryomanes bewickii,bewwre,Species,26300,,3.00,1,,1510,1811
216217571,Photo,Ruby-crowned Kinglet,Corthylio calendula,,Teale Fristoe,2020-03-17,2020,3,17,1405,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S65922525,"",,,,,Corthylio calendula,ruckin,Species,25797,,3.00,1,,2090,2465
216217411,Photo,Band-tailed Pigeon,Patagioenas fasciata,,Teale Fristoe,2020-03-17,2020,3,17,1405,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S65922525,"",,,,,Patagioenas fasciata,batpig1,Species,1910,,3.00,1,,1545,1696
215899771,Photo,Rhinoceros Auklet,Cerorhinca monocerata,,Teale Fristoe,2020-03-08,2020,3,8,1452,United States,US-CA-111,California,Ventura,Anacapa Island--south nearshore (VEN Co.),33.9939976,-119.3918917,"",,Unspecified,"","",,,,,,,S65873102,"",,,,,Cerorhinca monocerata,rhiauk,Species,6243,,3.00,1,,1474,2107
215893631,Photo,Black-vented Shearwater,Puffinus opisthomelas,,Teale Fristoe,2020-03-08,2020,3,8,818,United States,US-CA-111,California,Ventura,Santa Barbara Channel--east channel (VEN Co.),34.1544317,-119.3767548,"",,Unspecified,"","",,,,,,,S65870595,"",,,,,Puffinus opisthomelas,bkvshe,Species,6893,,3.00,1,,2467,3015
215787621,Photo,Black-legged Kittiwake,Rissa tridactyla,,Teale Fristoe,2020-03-15,2020,3,15,1300,United States,US-CA-081,California,San Mateo,Pigeon Pt.,37.1820000,-122.3940000,"",,Unspecified,"","",,,,,,,S65839349,"",,,,"Possibly two or even three seen at different times. Small gull with stout greenish bill, black smudge behind eyes, black wingtips.",Rissa tridactyla,bklkit,Species,6197,,3.00,1,,1251,1570
215785011,Photo,Black-legged Kittiwake,Rissa tridactyla,,Teale Fristoe,2020-03-15,2020,3,15,1029,United States,US-CA-081,California,San Mateo,Half Moon Bay SB--Venice Beach and Pilarcitos Creek Mouth,37.4770523,-122.4492789,"",,Unspecified,"","",,,,,,,S65829435,"",,,,Possibly four. Small gulls with black legs and dark smudges behind the eye.,Rissa tridactyla,bklkit,Species,6197,,3.00,1,,1575,2009
215073311,Photo,"Cooper's Hawk",Accipiter cooperii,,Teale Fristoe,2020-03-12,2020,3,12,1016,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S65727630,"",,,,,Accipiter cooperii,coohaw,Species,7909,,3.00,1,,1314,1495
213433331,Photo,Fox Sparrow (Sooty),Passerella iliaca [unalaschcensis Group],,Teale Fristoe,2020-03-04,2020,3,4,1100,United States,US-CA-001,California,Alameda,UC Berkeley--Strawberry Canyon,37.8712117,-122.2387791,"",,Unspecified,"","",,,,,,,S65439256,"",,,,,Passerella iliaca,foxsp2,Group,31844,,3.00,1,,1571,2069
212416871,Photo,Herring Gull,Larus argentatus,,Teale Fristoe,2020-02-28,2020,2,28,1119,United States,US-CA-001,California,Alameda,Coyote Hills Regional Park,37.5537640,-122.0875025,"",,Unspecified,"","",,,,,,,S65260790,"",,,,,Larus argentatus,hergul,Species,6275,,3.00,1,,1049,1290
212406391,Photo,Redhead,Aythya americana,,Teale Fristoe,2020-02-28,2020,2,28,957,United States,US-CA-001,California,Alameda,Alameda Creek--Niles Staging Area,37.5797101,-121.9656390,"",,Unspecified,"","",,,,,,,S65244955,"",,,,,Aythya americana,redhea,Species,576,,3.00,1,,1408,1679
211935361,Photo,White-throated Sparrow,Zonotrichia albicollis,,Teale Fristoe,2020-02-26,2020,2,26,845,United States,US-CA-001,California,Alameda,Berkeley Marina,37.8661808,-122.3135376,"",,Unspecified,"","",,,,,,,S65146581,"",,,,,Zonotrichia albicollis,whtspa,Species,31943,,3.00,1,,1399,1924
211728221,Photo,Red-breasted Merganser,Mergus serrator,,Teale Fristoe,2020-02-25,2020,2,25,957,United States,US-CA-001,California,Alameda,Cesar Chavez Park,37.8709227,-122.3150389,"",,Unspecified,"","",,,,,,,S65050021,"",,,,,Mergus serrator,rebmer,Species,666,,3.00,1,,1526,2068
211095101,Photo,"Lewis's Woodpecker",Melanerpes lewis,,Teale Fristoe,2020-02-22,2020,2,22,928,United States,US-CA-013,California,Contra Costa,Round Valley Regional Preserve,37.8564229,-121.7800140,"",,Unspecified,"","",,,,,,,S64877990,"",,,,Continuing in oaks near picnic tables near the end of Miwok trail. Minimum count based on birds in the air when they were flushed by a Sharp-shinned Hawk.,Melanerpes lewis,lewwoo,Species,10564,,3.00,1,,2025,2418
210509271,Photo,Orange-crowned Warbler,Leiothlypis celata,,Teale Fristoe,2020-02-19,2020,2,19,930,United States,US-CA-001,California,Alameda,Cesar Chavez Park,37.8709227,-122.3150389,"",,Unspecified,"","",,,,,,,S64757727,"",,,,,Leiothlypis celata,orcwar,Species,32693,,3.00,1,,1530,1714
208509761,Photo,Herring x Glaucous-winged Gull (hybrid),Larus argentatus x glaucescens,"Larus glaucescens -- Glaucous-winged Gull; Larus delawarensis -- Ring-billed Gull; Larus californicus -- California Gull",Teale Fristoe,2020-02-10,2020,2,10,1051,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline,37.7318068,-122.2070861,Juvenile – 1,,Unspecified,"","",,,,,,,S64332067,"",,,,,Larus argentatus x glaucescens,x00050,Hybrid,6317,,3.00,1,,1385,1988
